GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs9273595	6	32635296	rs77296290	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs77296290-C	rs77296290	1	6908943	intron_variant	0	NR	4E-19	18.397940008672	(EA)	1.149	[1.12-1.18]	Illumina [6627481] (imputed)	N
3	rs9273595	6	32635629	rs114544105	2017-06-16	28166213	Wain LV	2017-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28166213	Genome-wide association analyses for lung function and chronic obstructive pulmonary disease identify new loci and potential druggable targets.	Lung function (FEV1/FVC)	48,943 European ancestry individuals	57,176 European ancestry individuals, 38,199 individuals.	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs114544105-A	rs114544105	1	3844313	intron_variant	0	0.2698	5E-17	16.301029995664		0.063	[0.047-0.079] unit decrease	Affymetrix [27624732] (imputed)	N
3	rs9273595	6	32635629	rs114544105	2017-06-16	28166213	Wain LV	2017-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28166213	Genome-wide association analyses for lung function and chronic obstructive pulmonary disease identify new loci and potential druggable targets.	Lung function (FEV1)	48,943 European ancestry individuals.	57,176 European ancestry individuals, 38,199 individuals.	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs114544105-A	rs114544105	1	3844313	intron_variant	0	0.27	9E-11	10.0457574905607		0.049	[0.033-0.065] unit decrease	Affymetrix [up to 27624732] (imputed)	N
3	rs9273508	6	32635949	rs2647025	2020-03-02	31361310	Johansson A	2019-07-30	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31361310	Genome-wide association analysis of 350 000 Caucasians from the UK Biobank identifies novel loci for asthma, hay fever and eczema.	Asthma	41,926 European ancestry cases, 239,773 European ancestry controls	10,365 cases, 16,100 controls	6p21.32	NR	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs2647025-?	rs2647025	0	2647025	intron_variant	0	NR	4E-99	98.397940008672	(conditional)	NA		Affymetrix [15688218] (imputed)	N
3	rs9273595	6	32635998	rs9274623	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	6p21.32	NR	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274623-G	rs9274623	0	9274623	intron_variant	0	NR	6E-19	18.2218487496164		1.1363636	[NR]	Illumina [7158791] (imputed)	N
3	rs9273595	6	32635998	rs9274623	2023-04-03	34648354	Pietzner M	2021-11-12	Science	www.ncbi.nlm.nih.gov/pubmed/34648354	Mapping the proteo-genomic convergence of human diseases.	Secreted and transmembrane protein 1 levels	10,708 European ancestry individuals	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274623-T	rs9274623	0	9274623	intron_variant	0	0.22	3E-13	12.5228787452803		0.122	[0.089-0.155] unit increase	Affymetrix, Illumina [10200000] (imputed)	N
3	rs28746844	6	32636063	rs3828800	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs3828800-A	rs3828800	0	3828800	5_prime_UTR_variant	0	NR	1E-8	8		0.0236155	[0.016-0.032] unit decrease	Affymetrix [323123] (imputed)	N
3	rs1617322	6	32636646	rs9274678	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Mean corpuscular volume	408,112 British individuals	NA	6p21.32	HLA-DQB1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		486	37255	rs9274678-G	rs9274678	0	9274678	intergenic_variant	1	0.153747	3E-39	38.5228787452803		0.0256517	[0.02-0.031] unit increase	Affymetrix [93095623] (imputed)	N
3	rs17205528	6	32637158	rs17205528	2017-12-01	28928442	Tian C	2017-09-19	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28928442	Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.	Shingles	16,711 European ancestry cases, 118,152 European ancestry controls	NA	6p21.32	NR	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		998	36743	rs17205528-?	rs17205528	0	17205528	intergenic_variant	1	NR	3E-12	11.5228787452803		0.1232	[0.088-0.158] unit increase	Illumina [at least 560000] (imputed)	N
3	rs9273508	6	32637213	rs9274704	2019-12-11	31719529	Lyons PA	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719529	Genome-wide association study of eosinophilic granulomatosis with polyangiitis reveals genomic loci stratified by ANCA status.	Eosinophilic granulomatosis with polyangiitis	534 European ancestry cases, 6,688 European ancestry controls	142 European and unknown ancestry cases, 121 European and unknown ancestry controls	6p21.32	HLA-DQ	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		1053	36688	rs9274704-?	rs9274704	0	9274704	intergenic_variant	1	NR	1E-20	20		0.7	NR unit increase	Affymetrix [9246221] (imputed)	N
3	rs9273524	6	32637573	rs9274725	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	A body shape index	219,872 British ancestry women	NA	6p21.32	HLA-DQB1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		1413	36328	rs9274725-T	rs9274725	0	9274725	intergenic_variant	1	NR	8E-18	17.0969100130081		0.0244981	[0.019-0.03] unit increase	Affymetrix [321169] (imputed)	N
3	rs11757500	6	32638199	rs11751495	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Neutrophil count	408,112 British individuals	NA	6p21.32	HLA-DQB1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		2039	35702	rs11751495-G	rs11751495	0	11751495	intergenic_variant	1	0.027062	6E-16	15.2218487496164		0.05776946	[0.044-0.072] unit decrease	Affymetrix [93095623] (imputed)	N
3	rs11757500	6	32638199	rs11751495	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipids to total lipids ratio in IDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		2039	35702	rs11751495-C	rs11751495	0	11751495	intergenic_variant	1	0.972783	2E-10	9.69897000433602		0.082651	[0.057-0.108] unit decrease	NR [11722792] (imputed)	N
3	rs9273524	6	32640772	rs3134988	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	Non-HDL cholesterol levels	146,492 East Asian ancestry individuals	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		4612	33129	rs3134988-A	rs3134988	0	3134988	upstream_gene_variant	1	0.814532	1E-11	11		0.0506034	[0.037-0.064] unit decrease	NR [52000000] (imputed)	N
3	rs1617322	6	32644553	rs3134986	2018-07-09	29691431	Tikkanen E	2018-04-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29691431	Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.	Hand grip strength	334,825 British ancestry individuals	NA	6p21.32	NA	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		8393	29348	rs3134986-T	rs3134986	0	3134986	intergenic_variant	1	0.2899	9E-9	8.04575749056068		0.002	[0.0014-0.0026] unit decrease	Affymetrix [15275733] (imputed)	N
3	rs1617322	6	32644553	rs3134986	2022-10-24	34321204	Harrison S	2021-07-28	Sci Adv	www.ncbi.nlm.nih.gov/pubmed/34321204	Testosterone and socioeconomic position: Mendelian randomization in 306,248 men and women in UK Biobank.	Albumin levels	104,632 British ancestry post-menopausal women	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		8393	29348	rs3134986-T	rs3134986	0	3134986	intergenic_variant	1	0.29	3E-11	10.5228787452803		0.12	[0.087-0.153] g/L decrease	Affymetrix [NR] (imputed)	N
3	rs536421612	6	32647379	rs56151658	2021-04-28	32890573	Yan Q	2020-09-02	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/32890573	A genome-wide association study of asthma hospitalizations in adults.	Exacerbations requiring hospitalisation in asthma	1,658 British ancestry cases, 32,509 British ancestry controls	NA	6p21.32	NR	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		11219	26522	rs56151658-A	rs56151658	0	56151658	intergenic_variant	1	0.89	3E-8	7.52287874528034		1.36	[1.22-1.52]	Affymetrix [87696888] (imputed)	N
3	rs1617322	6	32651477	rs3134978	2023-04-03	34648354	Pietzner M	2021-11-12	Science	www.ncbi.nlm.nih.gov/pubmed/34648354	Mapping the proteo-genomic convergence of human diseases.	GDNF family receptor alpha-1 levels	10,708 European ancestry individuals	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		15317	22424	rs3134978-A	rs3134978	0	3134978	intergenic_variant	1	0.86	8E-20	19.0969100130081		0.17	[0.13-0.21] unit increase	Affymetrix, Illumina [10200000] (imputed)	N
3	rs17205528	6	32651540	rs17212223	2014-05-13	24204295	Han F	2013-10-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/24204295	Genome wide analysis of narcolepsy in China implicates novel immune loci and reveals changes in association prior to versus after the 2009 H1N1 influenza pandemic.	Narcolepsy (age of onset)	at least 1,000 Chinese ancestry cases	NA	6p21.32	NR	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		15380	22361	rs17212223-T	rs17212223	0	17212223	intergenic_variant	1	0.191	3E-8	7.52287874528034		1.95	year decrease	Affymetrix [603382]	N
3	rs1617322	6	32651641	rs115819854	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Lung cancer in ever smokers	23,223 European ancestry cases,  16,964 European ancestry controls	NA	6p21.32	HLA-DQB1, HLA-DQA2	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		15481	22260	rs115819854-T	rs115819854	1	3134977	intergenic_variant	1	0.122964436	4E-12	11.397940008672		1.1869539	[1.130913664-1.245771133]	Illumina [10439017] (imputed)	N
3	rs1617322	6	32654149	rs3134971	2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Coiled-coil domain-containing protein 134 level in Chronic kidney disease with hypertension and no diabetes (15300_66)	466 African American individuals	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		17989	19752	rs3134971-C	rs3134971	0	3134971	regulatory_region_variant	1	0.1	1E-21	21		0.93	[0.73-1.13] unit increase	Illumina [14870897] (imputed)	N
3	rs1617322	6	32657436	rs3129716	2016-07-15	26316170	Demirci FY	2015-08-28	Arthritis Rheumatol	www.ncbi.nlm.nih.gov/pubmed/26316170	Identification of a New Susceptibility Locus for Systemic Lupus Erythematosus on Chromosome 12 in Individuals of European Ancestry.	Systemic lupus erythematosus	661 European ancestry cases, 487 European ancestry controls	4,467 European ancestry cases, 9,114 European ancestry controls	6p21.32	HLA-DQB1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		21276	16465	rs3129716-?	rs3129716	0	3129716	TF_binding_site_variant	1	NR	4E-9	8.39794000867204		NA		Affymetrix [up to 700598]	N
3	rs1617322	6	32657436	rs3129716	2023-06-09	36580032	Rothwell S	2022-12-29	Arthritis Rheumatol	www.ncbi.nlm.nih.gov/pubmed/36580032	Genome-wide imputation identifies novel associations and localises signals in idiopathic inflammatory myopathies.	Polymyositis	903 European ancestry cases, 10,260 European ancestry controls	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		21276	16465	rs3129716-?	rs3129716	0	3129716	TF_binding_site_variant	1	NR	2E-54	53.698970004336		2.65	[2.35-3.0]	Illumina [1648116] (imputed)	N
3	rs1617322	6	32659645	rs115575857	2017-10-13	24097067	Lessard CJ	2013-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097067	Variants at multiple loci implicated in both innate and adaptive immune responses are associated with Sjögren's syndrome.	Sjögren's syndrome	395 European ancestry cases, 1,975 European ancestry controls	1,243 European ancestry cases, 4,779 European ancestry controls	6p21.32	HLA-DQB1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		23485	14256	rs115575857-G	rs115575857	1	2856674	regulatory_region_variant	1	0.12	8E-114	113.096910013008		3.53	[3.03–4.11]	Illumina [648937]	N
3	rs1617322	6	32659645	rs2856674	2018-12-06	23603763	Liu JZ	2013-06-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23603763	Dense genotyping of immune-related disease regions identifies nine new risk loci for primary sclerosing cholangitis.	Primary sclerosing cholangitis	3,789 European ancestry cases, 25,079 European ancestry controls	NA	6p21.32	HLA-DQA	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		23485	14256	rs2856674-?	rs2856674	0	2856674	regulatory_region_variant	1	NR	1E-6	6	(conditioned on rs4143332 + HLA-DQA*01:03 + rs532098 +rs1794282 + rs9263964)	NA		Illumina [140322] (imputed)	N
3	rs1617322	6	32659645	rs2856674	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling nervous	373,121 European ancestry individuals	NA	6p21.32	BRD2	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		23485	14256	rs2856674-A	rs2856674	0	2856674	regulatory_region_variant	1	0.144331	2E-10	9.69897000433602		6.41	z score increase	NR [10847151] (imputed)	N
3	rs1617322	6	32659645	rs2856674	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	A body shape index	219,872 British ancestry women	NA	6p21.32	MTCO3P1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		23485	14256	rs2856674-G	rs2856674	0	2856674	regulatory_region_variant	1	NR	7E-14	13.1549019599857		0.0297899	[0.022-0.038] unit decrease	Affymetrix [321169] (imputed)	N
3	rs1617322	6	32659645	rs2856674	2023-03-22	35964923	Timoteo VJ	2022-08-11	J Nutr Biochem	www.ncbi.nlm.nih.gov/pubmed/35964923	Common and Ethnic-Specific Genetic Determinants of Hemoglobin Concentration between Taiwanese Han Chinese and European Whites: Findings from Comparative Two-Stage Genome-Wide Association Studies.	Hemoglobin concentration	46,904 European ancestry males	80,822 European ancestry males	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		23485	14256	rs2856674-G	rs2856674	0	2856674	regulatory_region_variant	1	0.1466	1E-22	22		0.05117	unit decrease	NR [347791]	N
3	rs11757500	6	32665115	rs17206126	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipids to total lipids ratio in very small VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		28955	8786	rs17206126-T	rs17206126	0	17206126	regulatory_region_variant	1	0.972723	3E-12	11.5228787452803		0.087804	[0.063-0.112] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32665115	rs17206126	2023-05-31	36764567	Davyson E	2023-02-09	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/36764567	Metabolomic Investigation of Major Depressive Disorder Identifies a Potentially Causal Association With Polyunsaturated Fatty Acids.	Phospholipids to total lipids in very small VLDL percentage (UKB data field 23604)	88,329 European ancestry individuals	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		28955	8786	rs17206126-C	rs17206126	0	17206126	regulatory_region_variant	1	0.0277813	2E-10	9.69897000433602		0.0903317	[0.062-0.118] unit increase	NR [16366144] (imputed)	N
3	rs1617322	6	32666526	rs1794282	2022-04-11	28240269	Suhre K	2017-02-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28240269	Connecting genetic risk to disease end points through the human blood plasma proteome.	MHC class I polypeptide-related sequence B levels	997 European ancestry individuals	338 Greater Middle Eastern (Middle Eastern, North African or Persian), South Asian ancestry, Asian ancestry individuals	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		30366	7375	rs1794282-T	rs1794282	0	1794282	intergenic_variant	1	NR	3E-19	18.5228787452803	(EA)	0.7066	[0.56-0.86] unit decrease	Affymetrix [509946]	N
3	rs1617322	6	32667171	rs1794280	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Hyperthyroidism	3,557 European ancestry cases, 456,942 European ancestry controls, 994 East Asian ancestry cases, 172,656 East Asian ancestry controls	NA	6p21.32		HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		31011	6730	rs1794280-T	rs1794280	0	1794280	intergenic_variant	1	NR	2E-44	43.698970004336		0.5463	[0.47-0.62] unit increase	Affymetrix, Illumina [25841580] (imputed)	N
3	rs1617322	6	32667171	rs1794280	2019-05-08	30854688	Wang C	2019-03-10	Hepatology	www.ncbi.nlm.nih.gov/pubmed/30854688	Genome Wide Association Studies of Specific Antinuclear Autoantibody Sub-phenotypes in Primary Biliary Cholangitis.	Anti-sp100 seropositivity in primary biliary cholangitis	211 Han Chinese ancestry cases, 711 Han Chinese ancestry controls	234 Han Chinese ancestry cases, 1,018 Han Chinese ancestry controls	6p21.32	NR	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		31011	6730	rs1794280-T	rs1794280	0	1794280	intergenic_variant	1	0.181	6E-28	27.2218487496164		3.89	[3.05-4.96]	Illumina [794531]	N
3	rs1617322	6	32667910	rs2647044	2019-10-25	31619474	Zhu Z	2019-10-17	Eur Respir J	www.ncbi.nlm.nih.gov/pubmed/31619474	Shared Genetics of Asthma and Mental Health Disorders: A Large-Scale Genome-Wide Cross-Trait Analysis.	Asthma	46,802 European ancestry cases, 347,481 European ancestry controls	23,948 European and unknown ancestry cases, 118,538 European and unknown ancestry controls	6p21.32	BRD2, BTNL2, C6orf10, HCG23, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB5, HLA-DRB6, LOC100294145, NOTCH4, PSMB8, PSMB9, TAP1, TAP2, TAPSAR1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		31750	5991	rs2647044-A	rs2647044	0	2647044	intergenic_variant	1	0.14736	4E-15	14.397940008672		1.1522182	[1.12-1.19]	Affymetrix [8274727] (imputed)	N
3	rs1617322	6	32667910	rs2647044	2008-06-16	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls	390 European ancestry trios, 1,333 European ancestry cases from 549 families	6p21.32	HLA-DRB1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		31750	5991	rs2647044-A	rs2647044	0	2647044	intergenic_variant	1	0.13	1E-16	16		8.3	[6.97-9.89]	Illumina [543071]	N
3	rs1617322	6	32667910	rs2647044	2011-10-16	21946350	Soler Artigas M	2011-09-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21946350	Genome-wide association and large-scale follow up identifies 16 new loci influencing lung function.	Pulmonary function	48,201 European ancestry individuals	46,411 European ancestry individuals	6p21.32	HLA-DQB1	HLA-DQB1 - MTCO3P1	ENSG00000231286	ENSG00000237145		31750	5991	rs2647044-G	rs2647044	0	2647044	intergenic_variant	1	NR	6E-6	5.22184874961636	(FEV1/FVC)	0.044	[0.024-0.064] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N
